timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Radiator_network_1_secondary_valve,Floor_network_1_temperature,Floor_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-12-29 08:00:00+00:00,90.9081681,57.0819712,47.51549705,75.5473347,0,27.99976123,78.10271574,46.5490867,0,67.45758292,47.52662734,48.50686314,270,20.684375,456.475,-4.7,89,2.7,47.52662734
2021-12-29 09:00:00+00:00,90.8498829,58.16305865,47.33056034,74.25980911,0,27.98281096,75.90881179,45.95894232,0,66.71440684,47.37009839,48.23404371,260,20.628125,460.5,-4.6,89,11.2,47.37009839
2021-12-29 10:00:00+00:00,90.85000281,58.40525378,47.12904777,73.99426945,0,28.04206815,77.16114756,45.1572862,0,66.88349523,47.2904261,47.90910508,270,20.61875,464.1116667,-4.2,90,11.7,47.2904261
2021-12-29 11:00:00+00:00,90.54124168,57.73236324,46.96387531,74.18799153,0,28.08345625,76.81378794,45.04063521,0,66.456933,47.09891952,47.77363632,250,20.640625,471.05,-3.8,92,11.8,47.09891952
2021-12-29 12:00:00+00:00,90.25718498,58.05487809,46.78357342,73.90728415,0,28.02468296,75.53963612,44.5514676,0,66.41446271,46.80956989,47.54608183,250,20.65,472.8333333,-3.3,95,9.8,46.80956989
2021-12-29 13:00:00+00:00,90.01659411,58.02427039,46.54152114,73.85725751,0,27.87480431,73.90599321,44.09883191,0,66.02326907,46.45864237,47.21181917,260,20.63,476.465,-2.9,95,1.4,46.45864237
2021-12-29 14:00:00+00:00,89.64057533,58.03869884,46.29957841,74.14966689,0,27.83345509,73.74154401,43.88003236,0,65.56268736,46.3341757,47.01183574,250,20.634375,468.3733333,-2.7,95,-1.2,46.3341757
2021-12-29 15:00:00+00:00,89.34089633,57.95641618,46.20793049,73.87582325,0,27.94217489,72.92236977,43.55204142,0,63.72374135,46.2161961,46.86167483,240,20.623125,467.8916667,-2.7,94,-0.8,46.2161961
2021-12-29 16:00:00+00:00,88.75737288,57.94743921,45.84778117,72.82892354,0,27.84039417,70.58902653,43.65682516,0,55.91086674,45.91586646,46.78459243,230,20.866875,544.87,-2.7,94,-1,45.91586646
2021-12-29 17:00:00+00:00,88.20750327,58.02411684,44.95617935,69.27084279,0,26.82290309,59.50230348,43.66004242,0,52.49772928,44.89164244,46.95502735,210,20.96875,598.515,-2.8,95,-1.4,44.89164244
2021-12-29 18:00:00+00:00,87.74842419,58.01980453,44.4520634,69.15445922,0,26.21647557,54.380744,43.70870309,0,49.29817468,44.51610989,46.92867578,180,21.023125,615.0333333,-2.9,94,-1,44.51610989
2021-12-29 19:00:00+00:00,87.19987174,57.98094364,44.21278272,67.97078961,0,26.13308106,48.39229524,43.6979924,0,46.85630342,44.22523537,46.9151087,140,21.065625,621.615,-2.9,94,-0.9,44.22523537
2021-12-29 20:00:00+00:00,87.05783359,58.04216309,43.86704453,68.26503921,0,25.88264696,37.08098304,43.72425039,0,44.19481007,43.94185904,46.83621744,130,21.15125,619,-2.9,95,-1.1,43.94185904
2021-12-29 21:00:00+00:00,86.76623529,58.05609216,43.34011419,66.96431548,0,25.59110945,20.46213837,43.4818406,0,34.24036758,43.3316352,46.71706828,130,21.2275,621.1016667,-2.9,95,-0.9,43.3316352
2021-12-29 22:00:00+00:00,86.64153895,58.02294374,43.01125583,66.95447214,0,24.75878048,6.970229722,43.42631391,0,32.88999472,43.04254862,46.73171604,110,21.256875,625.2433333,-2.9,95,-1.1,43.04254862
2021-12-29 23:00:00+00:00,86.80734569,57.93668463,42.8775249,66.47106912,0,24.65876405,7.196815962,43.49051484,0,32.74193219,42.87989699,46.67073277,90,21.2775,624.3133333,-2.9,94,-1.3,42.87989699
2021-12-30 00:00:00+00:00,87.08369858,58.0603929,42.89805982,66.04425057,0,24.48652373,7.366371188,43.54177834,0,33.16739503,42.86052594,46.77938387,80,21.290625,622.03,-2.9,94,-1.2,42.86052594
2021-12-30 01:00:00+00:00,87.33270589,58.04501792,42.78429109,65.78679421,0,24.61040592,7.079579539,43.62000643,0,34.38494905,42.86657111,46.78559914,80,21.290625,619.04,-2.9,94,-1.1,42.86657111
2021-12-30 02:00:00+00:00,87.77596106,57.72509479,43.04850823,65.73061519,0,24.60920796,6.501396034,43.64490074,0,43.40929244,43.05586862,46.98898849,90,21.1575,557.7533333,-3.1,93,-0.7,43.05586862
2021-12-30 03:00:00+00:00,88.35072246,58.07212386,44.11022837,69.18138879,0,24.46077815,32.53258868,43.87300138,0,63.99872285,44.16848354,46.89528166,80,20.85125,452.0783333,-3.1,94,-1.1,44.16848354
2021-12-30 04:00:00+00:00,88.91756196,57.98938921,45.2183272,72.19544242,0,26.59481623,78.59703491,43.83785154,0,66.30736642,45.29090088,46.85296921,110,20.6825,456.4866667,-3.1,94,-0.6,45.29090088
2021-12-30 05:00:00+00:00,89.30917398,57.90054984,46.12514999,73.90267557,0,27.62654968,81.3848089,43.8444982,0,67.54749339,46.10272983,46.91866985,200,20.638125,459.4283333,-3.2,94,-0.9,46.10272983
2021-12-30 06:00:00+00:00,89.39153824,57.90907011,46.02817308,74.18714037,0,27.8242577,80.38949396,43.61331686,0,67.14363118,46.17294125,46.88447237,240,20.665,491.77,-3.2,94,-0.7,46.17294125
2021-12-30 07:00:00+00:00,89.47517596,58.04217351,45.92112762,74.15740149,0,27.80025931,79.14704716,43.6268272,0,66.40636255,45.98566238,46.82849702,250,20.67875,474.61,-3.2,94,-0.9,45.98566238
2021-12-30 08:00:00+00:00,89.49149114,57.82967929,45.75793111,73.67208406,0,27.58250304,77.11050072,43.38629696,0,65.97604673,45.73227194,46.78965655,250,20.7725,519.8116667,-3.2,94,6.2,45.73227194
2021-12-30 09:00:00+00:00,89.52534693,57.85291609,45.26662402,72.68080767,0,27.2655789,72.92042686,43.17452026,0,65.61866726,45.27003627,46.58988919,240,20.750625,512.2133333,-3.1,94,17.3,45.27003627
2021-12-30 10:00:00+00:00,89.71640161,58.17257013,45.11853688,72.92248425,0,27.15043527,72.30850844,43.14606571,0,65.77137856,45.3248485,46.55587665,240,20.75375,513.5083333,-3,92,26,45.3248485
2021-12-30 11:00:00+00:00,89.64175507,58.03582418,45.35603674,72.39369958,0,27.16727289,72.30803376,42.84205305,0,66.19812916,45.24227067,46.49522677,230,20.74625,519.9833333,-3,93,18.5,45.24227067
2021-12-30 12:00:00+00:00,89.47435658,57.77456872,45.05851868,72.8932957,0,27.26653455,72.24179851,43.11990248,0,65.41929902,45.27804227,46.51752319,230,20.724375,519.0633333,-2.7,92,12.9,45.27804227
2021-12-30 13:00:00+00:00,88.97381451,58.14884164,45.4607837,72.59658652,0,27.37563953,72.91159147,42.73208534,0,64.95268761,45.47104784,46.41770234,230,20.634375,457.3216667,-2.4,94,2.3,45.47104784
2021-12-30 14:00:00+00:00,88.14181414,57.96870311,45.72540502,72.68045702,0,27.67170384,74.53730509,42.77688512,0,65.5554378,45.68330756,46.37684222,230,20.63125,461.2133333,-2.1,94,-1.2,45.68330756
2021-12-30 15:00:00+00:00,87.3991237,57.95112483,45.44719573,72.66341051,0,27.73303285,73.55627766,42.54156989,0,62.61732113,45.5245294,46.16985757,220,20.60875,460.675,-1.6,94,-1.4,45.5245294
2021-12-30 16:00:00+00:00,86.74882757,58.00870475,45.16723204,72.42055763,0,27.56586534,72.10817912,42.12209402,0,55.45788973,45.09999864,45.92333654,230,20.86625,523.9266667,-1.1,93,-1,45.09999864
2021-12-30 17:00:00+00:00,86.39940218,58.06526613,43.70673289,69.42946122,0,26.53163282,61.72502841,41.6002349,0,52.81620162,43.63499942,45.6529186,210,20.958125,566.895,-0.7,93,-1.5,43.63499942
2021-12-30 18:00:00+00:00,86.27513296,57.97470538,42.91581714,68.00477061,0,25.93297069,57.82287957,40.85920159,0,48.4218904,42.92737983,45.26115178,160,20.995,581.0816667,-0.1,93,-1,42.92737983
2021-12-30 19:00:00+00:00,86.16587486,58.06775102,42.36567759,67.2977178,0,25.8500003,50.3216917,40.25498202,0,46.01492325,42.34008637,44.85090979,140,21.026875,586.7016667,0.1,95,-1.1,42.34008637
2021-12-30 20:00:00+00:00,85.64128113,58.13678894,41.94074409,66.61497301,0,25.56601231,35.18538614,40.04085736,0,43.06964377,41.85393297,44.56304654,130,21.10875,588.3966667,0.1,96,-1.4,41.85393297
2021-12-30 21:00:00+00:00,85.25754657,58.00874703,41.12353468,64.66584319,0,25.21520524,16.0933114,39.60992801,0,34.08802528,41.06477231,44.21820842,110,21.184375,589.91,0.4,97,-1.1,41.06477231
2021-12-30 22:00:00+00:00,84.9580123,57.96965014,40.5497844,64.23951178,0,24.33223933,6.888938102,39.39794409,0,33.04212136,40.52665599,44.01250146,110,21.20875,591.0283333,0.6,96,-1.6,40.52665599
2021-12-30 23:00:00+00:00,84.87998983,57.95881295,40.28265733,63.75866681,0,24.35145016,7.086625384,39.08454705,0,33.5287419,40.24187409,43.81327598,80,21.19625,589.9666667,0.7,97,-1,40.24187409
2021-12-31 00:00:00+00:00,84.91632164,57.99811618,40.15033116,63.8067095,0,24.28090907,7.268509421,39.07624639,0,33.12647071,40.17255179,43.69384165,70,21.226875,593.1733333,0.8,98,-0.9,40.17255179
2021-12-31 01:00:00+00:00,85.08362524,57.98318944,40.03521486,62.58158783,0,24.10256961,7.291689584,39.1491051,0,32.49844334,40.10874156,43.77316007,80,21.241875,589.7483333,0.9,95,-1.3,40.10874156
2021-12-31 02:00:00+00:00,85.38455704,57.95053599,40.6158938,62.77349931,0,24.2573708,7.001150303,39.41870541,0,42.09988253,40.68023976,44.3681792,70,21.118125,543.9683333,0.4,88,-0.6,40.68023976
2021-12-31 03:00:00+00:00,86.29320113,58.01062034,42.30224428,68.16413222,0,24.27662356,30.81659559,40.89993029,0,60.80148835,42.4796766,45.0160955,80,20.805,472.7566667,-0.4,87,-0.7,42.4796766
2021-12-31 04:00:00+00:00,87.56864444,57.98268001,43.69447116,70.95231552,0,26.41154686,78.59263966,41.13789115,0,62.89085671,43.91125644,45.28969955,100,20.67125,471.8083333,-0.7,86,-1,43.91125644
2021-12-31 05:00:00+00:00,88.61611642,57.72659218,44.82504912,71.96775641,0,27.3418358,79.55800122,41.64754964,0,63.84647343,44.72017274,45.53942791,170,20.6575,454.3066667,-0.9,89,-0.7,44.72017274
2021-12-31 06:00:00+00:00,88.18388515,58.10908957,45.08463191,72.50920821,0,27.47442127,79.61112486,41.83493692,0,64.16417912,45.01490665,45.77913135,210,20.64875,518.0266667,-1.1,89,-0.9,45.01490665
2021-12-31 07:00:00+00:00,87.86505369,57.49129002,45.14152465,72.56577604,0,27.54167537,80.45510811,41.64855726,0,63.85874304,45.07390988,45.8216185,230,20.670625,472.9916667,-1.1,92,-0.7,45.07390988
2021-12-31 08:00:00+00:00,86.78229833,57.77033472,44.67338864,72.54514258,0,27.35846863,78.87499322,41.38876551,0,63.41971748,44.74857447,45.59896683,220,20.6475,465.0033333,-0.9,91,5.2,44.74857447
2021-12-31 09:00:00+00:00,86.37485517,57.73646998,44.66754317,72.65572548,0,27.40833708,78.98030028,40.92929068,0,63.47802061,44.55898245,45.31077219,230,20.67125,479.8233333,-0.7,91,15.9,44.55898245
2021-12-31 10:00:00+00:00,86.64296493,58.23017336,44.39984389,72.64139981,0,27.3333293,76.7823024,41.03133414,0,63.39266259,44.40739635,45.2796847,210,20.66,452.835,-0.6,89,50,44.40739635
2021-12-31 11:00:00+00:00,87.52600482,57.83671529,44.31580494,72.70043323,0,27.37557337,76.17456475,40.55546384,0,62.66867174,44.27563887,44.96826858,210,20.598125,450.9816667,-0.6,87,34.1,44.27563887
2021-12-31 12:00:00+00:00,88.10014199,58.24656355,44.39252868,72.74999345,0,27.4908096,76.51482506,40.73633514,0,62.23032441,44.43497005,45.05102712,210,20.689375,476.53,-0.5,88,29.7,44.43497005
2021-12-31 13:00:00+00:00,88.2836188,57.92528841,44.56765561,72.60605844,0,27.30876099,74.6778358,41.30718843,0,62.1627506,44.55530525,45.341866,210,20.54375,449.92,-0.7,88,8.7,44.55530525
2021-12-31 14:00:00+00:00,88.03276967,58.01922143,45.49137203,72.79635438,0,27.89251052,78.33615962,41.84536004,0,63.18175032,45.46669873,45.64085832,210,20.55,455.56,-1.1,88,-1,45.46669873
2021-12-31 15:00:00+00:00,87.49845305,57.87570519,45.73463135,73.97567767,0,28.10861859,77.45567362,42.03161321,0,62.6981747,45.66106974,45.95064858,210,20.554375,455.37,-1.2,88,-0.9,45.66106974
2021-12-31 16:00:00+00:00,86.58265146,58.00934914,45.69943212,73.73942671,0,27.95749737,75.45042613,42.37627804,0,55.50669381,45.58487007,46.09790883,220,20.8275,544.8966667,-1.2,91,-1.2,45.58487007
2021-12-31 17:00:00+00:00,85.94125264,57.98162858,44.44764827,70.61340727,0,26.8150196,64.18458661,42.64237476,0,47.97952594,44.33358443,46.21626644,210,20.940625,604.54,-1.4,92,-0.4,44.33358443
2021-12-31 18:00:00+00:00,86.04236738,57.94138885,43.82514445,69.45515154,0,26.19972541,59.53085355,42.47400135,0,42.39091275,43.84536126,46.13490946,160,20.995625,621.5,-1.3,93,-0.9,43.84536126
2021-12-31 19:00:00+00:00,86.62539002,57.97172378,43.69112809,68.62594172,0,26.05000999,54.92904383,42.60974542,0,40.87592581,43.66110548,46.2092073,130,21.05375,622.9733333,-1.4,92,-0.9,43.66110548
2021-12-31 20:00:00+00:00,86.88375154,57.94295268,43.7641931,68.63427746,0,25.79126084,46.45411694,43.36550099,0,40.3505094,43.66057638,46.53023649,110,21.154375,612.4116667,-1.8,92,-0.7,43.66057638
2021-12-31 21:00:00+00:00,86.90777333,58.02384265,43.55981353,67.62994582,0,25.53293268,32.58722841,43.90287081,0,35.91689414,43.47710928,46.90234081,110,21.270625,636.185,-2.2,89,-0.9,43.47710928
2021-12-31 22:00:00+00:00,86.85874767,58.0843029,43.71903786,67.46516704,0,25.04721428,11.0105672,45.37644827,0,36.01150016,43.81609378,47.70809675,100,21.305625,640.905,-3.3,91,-1,43.81609378
2021-12-31 23:00:00+00:00,87.0792902,57.88853859,44.23313067,67.22606874,0,24.87359147,7.113610819,46.13963008,0,37.55671896,44.2859049,48.29942663,90,21.321875,642.5583333,-4.5,89,-1.3,44.2859049
2022-01-01 00:00:00+00:00,87.59162783,57.994711,44.64956635,67.09604841,0,24.86643176,6.871893279,47.03153199,0,36.8439144,44.66154494,48.79528583,90,21.348125,634.2283333,-4.6,90,-1.2,44.66154494
2022-01-01 01:00:00+00:00,87.66653505,58.00888789,44.74818579,67.09380313,0,24.76835925,6.872724011,47.21662314,0,35.83146832,44.67262157,48.93176792,90,21.359375,629.6783333,-4.4,89,-0.5,44.67262157
2022-01-01 02:00:00+00:00,87.49166586,57.94334797,44.61863106,66.92152522,0,24.68388517,7.106228838,46.97292395,0,36.62587294,44.56775852,48.85974254,100,21.371875,619.2716667,-4.3,89,-1.2,44.56775852
2022-01-01 03:00:00+00:00,87.92576599,58.02468225,44.68346052,66.98627358,0,24.64126248,7.412742268,47.10893099,0,45.3006606,44.615082,48.92450137,90,21.32625,572.88,-4,85,-1.2,44.615082
2022-01-01 04:00:00+00:00,88.35899194,58.00550852,45.08479641,68.14375558,0,24.65833391,11.58896243,48.03454492,0,48.94025552,45.14379887,49.24807323,90,21.336875,570.4666667,-4.3,82,-1.1,45.14379887
2022-01-01 05:00:00+00:00,88.77562787,58.01763927,48.6621384,76.19067349,0,24.60820836,27.73996681,49.61888459,0,54.31848943,48.97104232,53.01560537,110,21.33875,564.59,-5.1,85,-1.1,48.97104232
2022-01-01 06:00:00+00:00,89.15843225,57.95072459,49.51741532,74.32362919,0,24.7254974,52.53941237,50.02664505,0,53.01077087,49.47866311,53.68922884,120,21.348125,555.1066667,-5.9,85,-2.5,49.47866311
2022-01-01 07:00:00+00:00,89.22447805,58.06569332,49.57594378,74.22408101,0,25.18370398,63.69264642,50.50698602,0,53.44337678,49.75464521,53.96536963,150,21.34125,548.38,-6.6,84,-1.7,49.75464521
2022-01-01 08:00:00+00:00,89.01721431,57.91996927,49.78284269,74.98614881,0,25.29175903,65.44018208,49.7907827,0,60.54499962,49.83138316,53.85993777,140,21.105,496.8333333,-6.3,86,15.2,49.83138316
2022-01-01 09:00:00+00:00,89.47533586,58.10598832,49.34645386,74.86162712,0,26.28503941,75.51918205,49.2599412,0,60.37943112,49.16834622,51.94481463,160,20.856875,459.1633333,-5.9,86,55.9,49.16834622
2022-01-01 10:00:00+00:00,90.00917827,58.05704645,47.92739446,73.01787134,0,27.36793881,80.14453633,48.94093935,0,60.37351023,48.10472848,49.77005449,180,20.77,462.24,-6,86,73,48.10472848
2022-01-01 11:00:00+00:00,90.57559769,57.97970827,49.7872152,76.76030663,0,27.80853874,81.27590393,49.33238362,0,60.65315282,50.06596458,51.25227972,200,20.75375,463.6083333,-5.8,86,83.8,50.06596458
2022-01-01 12:00:00+00:00,91.0418681,58.10739374,51.96505692,78.59477474,0,27.92410197,79.07689377,49.26824769,0,54.14912783,51.74110229,53.28947149,200,21.00375,528.7316667,-5.5,86,53.8,51.74110229
2022-01-01 13:00:00+00:00,91.12530594,57.95720845,50.74010545,75.47395586,0,26.88219174,68.7609618,49.58478331,0,52.73953576,50.64553281,53.41971156,220,21.149375,574.5233333,-5.9,87,15.9,50.64553281
2022-01-01 14:00:00+00:00,91.09151113,58.0470282,50.75153753,75.34082917,0,26.24143465,63.84289959,50.89116508,0,53.21847674,50.77539876,54.0338285,180,21.17375,594.99,-7,91,-1.8,50.77539876
2022-01-01 15:00:00+00:00,91.30023251,57.93518412,51.08502463,75.11562819,0,26.34201018,64.81437433,51.60718173,0,54.09102339,51.16176818,54.57582969,160,21.2075,608.3833333,-9,94,-2.3,51.16176818
2022-01-01 16:00:00+00:00,91.22477334,57.96836548,51.44074744,75.4597631,0,26.45879987,61.90455,52.1614803,0,54.8947735,51.39149572,55.01387874,170,21.26,610.12,-10.6,93,-2.3,51.39149572
2022-01-01 17:00:00+00:00,91.20981106,58.10571988,51.40076202,75.82412553,0,26.4084455,59.8494794,52.8149384,0,52.09626568,51.54861259,55.3289843,160,21.26,612.315,-12,91,-2.1,51.54861259
2022-01-01 18:00:00+00:00,92.39334051,57.9868051,51.78244832,75.65104235,0,26.53388919,60.64156214,53.46798272,0,51.1436099,51.84918332,55.65933404,150,21.288125,614.9,-13.4,91,-1.9,51.84918332
2022-01-01 19:00:00+00:00,93.65813251,57.99144157,52.15125036,75.27424083,0,27.31711133,66.25435682,53.97696465,0,52.16414621,52.09821542,56.02182857,160,21.2925,624.3583333,-14.2,89,-1.8,52.09821542
2022-01-01 20:00:00+00:00,93.76673063,58.04749701,52.2707092,75.23813955,0,27.29113189,63.18923104,54.68215491,0,51.32560823,52.21943396,56.26844772,150,21.4,614.985,-14.5,89,-1.9,52.21943396
2022-01-01 21:00:00+00:00,93.90048592,58.11653116,51.97789526,74.93662036,0,26.84090228,59.47992145,54.96229343,0,45.96443153,51.96172147,56.56835115,150,21.4725,631.2,-14.9,89,-1.4,51.96172147
2022-01-01 22:00:00+00:00,94.16692229,58.25770082,51.68375176,74.10845309,0,26.4831278,57.89166484,55.18998013,0,43.36630242,51.75094029,56.65845188,160,21.499375,634.4733333,-15,89,-1.5,51.75094029
2022-01-01 23:00:00+00:00,94.8471739,57.94761095,51.65543533,74.34837399,0,26.35817319,57.95336124,55.25107429,0,43.05436321,51.61947353,56.67971558,130,21.51125,632.5516667,-14.4,88,-1.4,51.61947353
2022-01-02 00:00:00+00:00,95.29140592,58.51122043,51.55203328,72.66646679,0,26.26672506,58.03424029,55.12474929,0,42.03925222,51.51164882,56.5481616,130,21.656,630.265,-13.7,89,-1.1,51.51164882
2022-01-02 01:00:00+00:00,95.37474135,58.02482439,50.62538215,72.35744743,0,26.00777237,49.92761696,54.4251255,0,41.1624776,50.88417269,56.27907558,130,21.496,618.9933333,-12.5,90,-1,50.88417269
2022-01-02 02:00:00+00:00,95.55029698,58.26901447,51.17555712,72.64221346,0,25.95009871,55.78929969,54.25360998,0,41.48206899,51.10581996,56.16297736,120,21.51125,604.295,-11.3,90,-1,51.10581996
2022-01-02 03:00:00+00:00,95.62509583,58.58157309,50.96549417,72.8664418,0,26.00833351,58.99629311,53.95510042,0,51.34181972,51.0283184,56.04106978,120,21.47875,557.8833333,-10.7,90,-1.1,51.0283184
2022-01-02 04:00:00+00:00,95.6501614,58.44154121,50.94321912,72.96437074,0,26.17545488,63.63427543,53.93867868,0,52.81487701,51.12281374,56.02828181,130,21.47875,547.8983333,-10.1,91,-0.8,51.12281374
2022-01-02 05:00:00+00:00,95.44925963,57.65175048,50.79067399,72.77770822,0,26.06557331,62.01704527,53.27727132,0,54.09091447,50.84628247,55.71584336,150,21.46125,538.1766667,-9.6,91,-1.3,50.84628247
2022-01-02 06:00:00+00:00,95.43355244,58.29002261,50.55129745,71.80418293,0,25.45006735,56.55918783,52.70460587,0,52.85050524,50.47743115,55.27272784,160,21.438125,528.4766667,-7.7,92,-1,50.47743115
2022-01-02 07:00:00+00:00,95.30821379,57.80997856,50.41415549,71.22732108,0,25.32490469,56.51666779,52.0896535,0,52.54104178,50.29147069,54.97093069,160,21.431875,525.9916667,-7.2,92,-0.8,50.29147069
2022-01-02 08:00:00+00:00,94.98305218,58.04166454,50.11602563,71.96974095,0,25.3001853,58.09736469,51.20723046,0,59.1511022,50.18780831,54.58781069,150,21.148125,472.23,-6.5,91,6.1,50.18780831
2022-01-02 09:00:00+00:00,94.74138825,57.94980748,51.30936922,74.13441341,0,26.35997964,71.3872525,50.48352915,0,60.39989353,51.24755585,54.1084262,150,20.903125,461.0883333,-6,90,16.8,51.24755585
2022-01-02 10:00:00+00:00,94.45023575,58.14829368,51.60983207,75.85644026,0,27.46721756,76.56712644,49.75138865,0,60.12952251,51.64796135,53.58754279,190,20.846875,468.9033333,-5.7,91,33.3,51.64796135
2022-01-02 11:00:00+00:00,94.40739343,57.93460696,51.56405204,75.84516025,0,27.66657846,75.49049931,49.28054299,0,59.53665249,51.61869174,53.34496587,210,20.841875,468.7933333,-5.4,92,16.4,51.61869174
2022-01-02 12:00:00+00:00,93.82472739,58.02548253,48.15683422,69.73588652,0,27.45747444,72.46692395,48.75848199,0,51.96567923,48.04207563,50.13338141,210,21.085,515.8166667,-5.1,94,12,48.04207563
2022-01-02 13:00:00+00:00,93.44115295,58.05078539,46.38202735,67.86263281,0,26.33254111,59.27749202,48.14929313,0,49.59878411,46.36430945,49.55752293,210,21.19375,558.355,-4.5,94,4.4,46.36430945
2022-01-02 14:00:00+00:00,93.02499435,58.09728241,45.63290137,66.96742675,0,25.75807437,49.39049108,47.25050191,0,49.32611016,45.68053723,49.20372886,160,21.205625,573.065,-4.1,94,-1.2,45.68053723
2022-01-02 15:00:00+00:00,92.69132458,57.92887625,45.32424516,66.925753,0,25.57525278,47.00096042,47.06699729,0,47.62067562,45.387354,48.9531732,140,21.226875,579.1766667,-3.9,94,-0.8,45.387354
2022-01-02 16:00:00+00:00,92.35808053,58.03182054,45.01691765,66.57398976,0,25.47474739,36.24829833,46.6904881,0,47.16709158,44.99835492,48.72140191,130,21.255625,579.5666667,-3.8,94,-1.3,44.99835492
2022-01-02 17:00:00+00:00,92.04141502,57.96758937,44.74949683,66.20016402,0,25.29158267,25.97764961,46.56481656,0,43.38992045,44.78164578,48.55641244,130,21.263125,579.4666667,-3.8,92,-1,44.78164578
2022-01-02 18:00:00+00:00,91.69974905,58.05016395,44.60042384,65.73232464,0,25.19991762,20.6571122,46.14461862,0,42.77012223,44.60683955,48.41261663,120,21.255625,579.3133333,-4,94,-1,44.60683955
2022-01-02 19:00:00+00:00,91.51625406,58.10885535,44.72541375,65.4735916,0,25.1499211,19.38333035,46.03323429,0,42.54612025,44.54153198,48.3131219,110,21.24875,575.1166667,-4,93,-1.1,44.54153198
2022-01-02 20:00:00+00:00,91.14159833,57.96542062,44.55877948,65.31543233,0,25.05850394,19.10654667,46.23965466,0,42.46486625,44.46658158,48.25985595,110,21.34125,561.9,-4.2,95,-0.9,44.46658158
2022-01-02 21:00:00+00:00,90.75802029,58.00479914,43.8815424,65.1192075,0,24.70895346,11.25794661,46.19243119,0,36.48623027,43.87632304,48.22312527,110,21.43,581.2683333,-4.1,94,-1.3,43.87632304
2022-01-02 22:00:00+00:00,90.50800723,57.93615983,43.3431554,65.05641339,0,24.19069135,7.111935416,45.80834345,0,34.80133656,43.53521483,48.21035125,110,21.44,590.235,-3.9,92,-1,43.53521483
2022-01-02 23:00:00+00:00,90.38343137,57.8373835,43.53397666,64.65781225,0,24.14164256,7.193982769,45.89966608,0,34.98805873,43.58884636,48.26505371,90,21.4325,589.0616667,-4,93,-1.2,43.58884636
2022-01-03 00:00:00+00:00,90.2749261,58.00193605,43.63406068,64.30846022,0,24.19450837,6.65952943,46.09413512,0,34.85333826,43.5926908,48.23103275,80,21.70333333,587,-4.1,93,-1.3,43.5926908
2022-01-03 01:00:00+00:00,90.23340662,57.98397629,43.6150775,64.64276166,0,24.24156861,6.24141878,46.28091247,0,35.15349044,43.65738565,48.32277125,80,21.60071429,586.12,-4.3,93,-1.1,43.65738565
2022-01-03 02:00:00+00:00,90.48362602,58.00651467,43.79985312,64.39324736,0,24.10828759,7.16465229,46.14096969,0,43.38758404,43.75621862,48.41331184,90,21.295625,530.4833333,-4.3,93,-1,43.75621862
2022-01-03 03:00:00+00:00,90.81688203,58.04535916,44.85185711,68.0524749,0,24.15943695,38.74967185,46.20278649,0,63.20636621,45.01742085,48.35864931,90,20.92625,553.7583333,-4.4,94,-1.1,45.01742085
2022-01-03 04:00:00+00:00,91.29202232,58.47215623,46.26751577,72.35187408,0,26.60909171,80.90694048,46.05966977,0,66.67441253,46.23703133,48.18853195,110,20.790625,492.2033333,-4.4,93,-1.2,46.23703133
2022-01-03 05:00:00+00:00,91.65013842,58.08362992,46.8510124,73.01768099,0,27.37594443,82.01432838,45.94867011,0,66.8327702,46.75857226,48.18433846,190,20.76875,456.935,-4.2,96,-1,46.75857226
2022-01-03 06:00:00+00:00,91.64173199,57.91098068,46.66589016,72.38024838,0,27.43263585,79.3326587,45.75630906,0,65.71134634,46.65779372,48.10568244,250,20.869375,522.2416667,-4.1,96,-1.1,46.65779372
2022-01-03 07:00:00+00:00,91.74993198,58.06467715,46.01716782,71.14957963,0,26.98264232,75.76424194,45.71583308,0,64.41691714,46.04293042,47.95300237,260,20.9125,543.1566667,-4,96,-0.8,46.04293042
2022-01-03 08:00:00+00:00,91.75006617,58.01967447,45.70610294,70.29418094,0,26.70046371,73.50707735,45.66665097,0,63.30673653,45.76255597,47.88008251,240,20.924375,537.8666667,-3.8,96,5.3,45.76255597
2022-01-03 09:00:00+00:00,91.87506697,57.8886488,45.62427493,70.41781428,0,26.64137721,72.55802713,45.19979592,0,63.05460225,45.70898597,47.82140752,240,20.874375,551.3016667,-3.7,96,20.1,45.70898597
2022-01-03 10:00:00+00:00,91.74987144,57.82854419,45.55196935,70.28065303,0,26.73399366,72.53357526,44.44139775,0,63.36252763,45.61354818,47.51746317,220,20.905625,555.4583333,-3.9,95,27.8,45.61354818
2022-01-03 11:00:00+00:00,91.47487386,57.56838086,45.37500444,70.3402161,0,26.59963269,71.36541604,44.55093947,0,64.57355569,45.30043492,47.368576,230,20.89625,549.9883333,-3.9,94,36.8,45.30043492
2022-01-03 12:00:00+00:00,91.29129631,58.33656677,45.65034547,70.16602704,0,26.71661223,70.78363081,45.05666156,0,63.47907593,45.67939916,47.65636058,230,20.878125,564.0933333,-4.1,95,15.8,45.67939916
